proj_id,display_name,policy_desc,aum,aum_year_ago,class_count,aum_growth_rate
M0162_2569,SCBCR1YAK,ผสม,2075219862.9,0.0,1,
M0163_2556,TUSREIT,ทรัพย์สินทางเลือก,238841620.29,317374569.8,1,-0.2474456272898271
M0163_2559,LHPROPINFRA,ผสม,279554245.27,235701425.35,3,0.1860524171836535
M0163_2564,SCBNEXT,ตราสารทุน,981494530.96,479656178.65,8,1.0462459875372234
M0164_2563,KKP SET50 ESG FUND,ตราสารทุน,1258541790.17,601044146.79,7,1.093925707273753
M0164_2564,SCBGENOME,ตราสารทุน,344340567.98999995,136315088.93,8,1.526063480520666
M0165_2550,ES-GLOBALVALUE,ตราสารทุน,71536568.84,61881588.84,1,0.156023466445953
M0165_2562,UJSMRMF,ตราสารทุน,79372656.58,38962282.9,1,1.0371664767107371
M0165_2563,UOBEQ-MSSF,ตราสารทุน,1056944231.02,781523978.61,2,0.3524143339784096
M0165_2569,KTGOV3M2S,ตราสารหนี้,1506430694.52,0.0,1,
M0166_2560,PRINCIPAL GOPP,ตราสารทุน,6619192496.990001,9432583148.32,7,-0.29826301100044694
M0166_2567,MFAI-Roll6M3,ตราสารหนี้,733271856.08,552022787.1,1,0.32833620860503787
M0167_2559,KFSMART,ตราสารหนี้,147802759524.19,92743365132.72,2,0.5936747530421986
M0167_2561,UGEAR-M,ตราสารทุน,838327835.3299999,611378946.9000001,3,0.3712082164110251
M0167_2565,BMAPS55RMF,ผสม,164592016.72,111663986.64,1,0.47399373488820307
M0167_2568,AIA-GAIF,ผสม,4739548275.28,12712653.95,1,371.82130811717724
M0168_2561,KT-CSBOND,ตราสารหนี้,1559405194.68,1769297658.64,4,-0.11863038586810615
M0168_2568,PRINCIPAL FI23M1AI,ตราสารหนี้,403851375.94,404501752.69,1,-0.0016078465561023547
M0169_2564,UNIRMF,ตราสารทุน,77617986.77,70065923.35,1,0.1077851123473419
M0170_2549,KFEQRMF,ตราสารทุน,1271102955.39,1131073672.45,1,0.12380208853830443
M0170_2550,B-MIXED75,ผสม,7756184993.73,0.0,1,
M0170_2564,B-CHINESSF,ตราสารทุน,566640869.66,492414462.71,1,0.15073969708666834
M0171_2564,B-FINTECH,ตราสารทุน,547822170.2,753699836.26,1,-0.27315604456225384
M0171_2565,KFYENJAI,ผสม,7741025400.51,4626441494.46,3,0.673213723718241
M0172_2563,PRINCIPAL SET50SSF,ตราสารทุน,204687547.26,137310362.68,2,0.4906926415817692
M0173_2552,SCBAUDFUND,ตราสารหนี้,932301545.4000001,209423076.9,5,3.451761282474024
M0175_2557,ES-EG,ตราสารทุน,9209736145.74,11673929775.59,7,-0.2110851852991774
M0175_2560,MIDSMALLEQ,ตราสารทุน,31468822.78,74380974.72,2,-0.5769237644644838
M0175_2563,ASP-SME-MSSF,ตราสารทุน,139029909.66,123642799.65,2,0.12444808798859963
M0175_2569,KT-ARE,ตราสารทุน,1557376531.44,0.0,1,
M0176_2563,MTFS,ผสม,138787197.23,112709758.25999999,2,0.2313680676152663
M0176_2569,K-GB6MCX,ตราสารหนี้,513826106.87,0.0,1,
M0177_2550,KF-DB70,ผสม,2095563767.56,4244712596.88,2,-0.5063119776117925
M0177_2551,PRINCIPAL EPIF,ตราสารทุน,1125204580.52,769610641.12,1,0.462043948460108
M0177_2569,KFTGB6M58,ตราสารหนี้,3046164883.05,0.0,1,
M0178_2545,GBRMF,ตราสารหนี้,693552718.74,617841403.56,1,0.12254166642726072
M0178_2560,KFJPSCAP,ตราสารทุน,204506793.57000002,119904783.41,2,0.7055766063203135
M0178_2565,BMAPS25RMF,ผสม,107412403.54,91514590.63,1,0.17371888789052226
M0178_2568,ONE-ELITE11,ตราสารทุน,222236381.62,236955965.74,2,-0.06211949158583785
M0178_2569,KFUSD-FGB6M2,ตราสารหนี้,5072662.78,0.0,1,
M0180_2545,CPRMF1,ผสม,33406145.08,32313550.14,1,0.033812284173861284
M0180_2562,KT-CARE,ผสม,316686620.55,399657950.90000004,5,-0.20760585436409995
M0180_2564,MCHEVO,ตราสารทุน,168103119.58,265842202.57,1,-0.36765826511034827
M0180_2569,DAOL-GOLDXJ,ตราสารทุน,294010338.39,0.0,1,
M0181_2545,ERMF,ตราสารทุน,1271328134.91,1051661836.49,1,0.20887541108570873
M0181_2559,KT-PIF,ผสม,2988276935.9300003,2981669335.81,5,0.0022160740765726494
M0181_2563,SCBEQSSF,ตราสารทุน,1663227860.4,1241123603.92,2,0.3400984842660424
M0181_2564,SCBRMCHA,ตราสารทุน,881086024.22,762106982.07,1,0.15611855677641806
M0181_2569,SCBSB6M75,ตราสารหนี้,2663848539.08,0.0,1,
M0182_2559,ES-GINCOME,ตราสารหนี้,40837592897.45,84753850107.84999,7,-0.5181623861867772
M0182_2565,SCBGQUAL,ตราสารทุน,572987970.54,982374057.01,8,-0.41673136983688963
M0182_2569,M-FREEDOM,ตราสารทุน,247736895.26,0.0,1,
M0184_2561,KKP CorePath Balanced RMF,ผสม,575694273.27,0.0,1,
M0184_2569,A-ASEMI,ตราสารทุน,804852738.27,0.0,1,
M0185_2565,SCBGVALUE,ตราสารทุน,570301682.6999999,64850600.92,8,7.79408478270736
M0186_2548,RMF3,ตราสารหนี้,3891641904.32,3873404059.25,1,0.004708479877395311
M0186_2563,BCAP-GTAC,ผสม,5522264079.32,1043496069.48,1,4.292079424958334
M0187_2552,ASP-OIL,ทรัพย์สินทางเลือก,11776890.27,7005253.06,1,0.681151297338001
M0187_2563,ABTESSF-M,ตราสารทุน,79974093.33,62595330.42,2,0.277636730941311
M0187_2565,PRINCIPAL THTG6M1,ผสม,21160443.62,23722386.49,1,-0.10799684387066055
M0187_2568,MEGA10AICHINARMF,ตราสารทุน,27303333.91,6411819.1,1,3.258282007675482
M0189_2564,ES-STARTECH,ตราสารทุน,1106509977.08,396576654.84,1,1.790154093983229
M0189_2569,TDEFENSE,ตราสารทุน,41950425.17,0.0,1,
M0190_2552,TISCOAP,ตราสารทุน,52524826.93,52339599.77,1,0.0035389487274253284
M0190_2569,KFSGB6M29,ตราสารหนี้,1866696652.6,0.0,1,
M0191_2550,SCBLTS,ผสม,297735401.97,314359135.21,1,-0.05288134295475422
M0191_2556,KTILF,ตราสารหนี้,1128782812.15,365945010.29,1,2.0845694856051593
M0191_2565,ES-INDONESIA,ตราสารทุน,261126489.64,411098902.23,1,-0.3648085941764302
M0192_2559,K-GIFRMF,ตราสารทุน,590578075.02,415876062.06,1,0.42008191597908096
M0193_2564,KKP GIMPACT-H FUND,ตราสารทุน,47605018.19,71857751.14,3,-0.3375103251248227
M0194_2555,MIX-D1585,ผสม,30432282.13,34285461.28,1,-0.11238522120300909
M0194_2564,KFCMEGA,ตราสารทุน,1305085443.1000001,1919528993.7,3,-0.32010120848220447
M0195_2559,LHIP,ผสม,870449418.4499999,796638130.08,3,0.09265347161149262
M0195_2561,LHGEQ,ตราสารทุน,1576614020.18,1463681373.0,7,0.07715657879045779
M0196_2562,TISCOWB,ตราสารทุน,163587601.38,96809074.03,2,0.6897961582537822
M0196_2564,SCBTRAVEL,ตราสารทุน,1505899843.77,408997092.34,8,2.681932884056161
M0197_2561,B-ASIARMF,ตราสารทุน,1401098702.35,755789033.07,1,0.8538224835821775
M0197_2563,DAOL-BOND6M,ตราสารหนี้,111658081.84,158164540.38,1,-0.2940384641732299
M0197_2564,tsp1-preserver,ตราสารหนี้,304013590.78,467614470.19,1,-0.3498627391567376
M0198_2556,SPOT33S14,ผสม,33433301.81,26178917.86,1,0.27710786170746626
M0198_2564,tsp5-gogetter,ตราสารทุน,1144998582.17,1532644292.48,1,-0.25292607828966185
M0199_2564,tsp2-nurturer,ผสม,847543525.83,1828649409.53,1,-0.536519399829716
M0200_2542,TISCOFLEX,ผสม,41998901.95,44830450.07,1,-0.06316126908337316
M0200_2563,MGF,ตราสารทุน,788690792.29,712219739.98,4,0.10737002643614924
M0200_2564,tsp3-balancer,ผสม,1233572402.64,1550269406.55,1,-0.20428514074517123
M0201_2561,PRINCIPAL iPROPPLUS,ทรัพย์สินทางเลือก,631658724.38,569386727.33,1,0.1093667872133397
M0201_2563,ES-GCG,ตราสารทุน,2028999558.04,2898574783.91,8,-0.30000096278247346
M0201_2564,tsp4-explorer,ผสม,517068151.95,657824444.74,1,-0.21397242670973238
M0202_2556,BSIRIRMF,ตราสารทุน,3574002899.33,2703917769.84,1,0.32178683064813973
M0203_2556,SPOT33S15,ผสม,41397422.12,31162536.7,1,0.32843556731374823
M0203_2560,TISCOBIG,ตราสารทุน,83545082.14,96139960.76,1,-0.13100565592533742
M0204_2542,SMART,ตราสารหนี้,652780183.0699999,1140636897.01,3,-0.42770553470507544
M0204_2549,K-GLOBE,ตราสารทุน,22545702842.69,13123416351.15,1,0.7179751247253789
M0204_2559,LHPROPIA,ผสม,671178664.3899999,801407293.12,6,-0.16249992962130444
M0205_2564,DAOL-BOND6M2,ตราสารหนี้,466960783.44,240070872.62,1,0.9450955392624256
M0206_2552,ASP-GOLD,ทรัพย์สินทางเลือก,193893390.65,179337556.44,1,0.08116445043049247
M0207_2549,SCBPGFUND,ตราสารทุน,588929922.12,1291378182.45,7,-0.5439523989768176
M0207_2566,ASP-THAITRIG 5M1,ผสม,14980196.21,27478425.88,1,-0.4548379053654874
M0207_2568,KKP SIB-USD,ตราสารหนี้,13081043.31,4453184.74,1,1.9374580381769655
M0208_2550,K-2500,ผสม,93713726.21,219426109.12,1,-0.5729144239678892
M0208_2556,K-ASIA,ตราสารทุน,476237555.34,737281342.93,1,-0.3540626520570783
M0209_2548,K-SET50,ตราสารทุน,6834125136.4,5797326326.19,1,0.17884085729764054
M0209_2554,KKP CorePath Balanced FUND,ผสม,9347517270.12,21957679590.72,3,-0.5742939397808431
M0209_2560,ES-EBF,ตราสารหนี้,30669512.34,25660174.39,1,0.19521839071959635
M0209_2568,TLUS500-H,ตราสารทุน,155632204.23,113789066.69,1,0.3677254656986939
M0210_2550,K-2520,ผสม,154935970.49,175681251.46,1,-0.11808477454250943
M0210_2561,M-MULTI,ผสม,54349765.26,93628366.75,2,-0.4195160382844124
M0211_2550,K-2530,ผสม,339210201.6,361095264.74,1,-0.06060744982562405
M0211_2564,SCBIHEALTH,ตราสารทุน,751277303.75,515928964.52,8,0.4561642307656808
M0212_2550,K-SD,ผสม,117241349.03,0.0,1,
M0212_2558,UAI,ผสม,17265641.07,17220407.33,1,0.0026267520351390683
M0212_2566,K-GVC23A-UI,ทรัพย์สินทางเลือก,1392300981.63,0.0,1,
M0213_2561,B-INNOTECHRMF,ตราสารทุน,21150128689.78,15651560573.33,1,0.3513111737764647
M0213_2566,ONE-LS5-UI,อื่น ๆ,699046862.65,708131217.95,1,-0.01282863270214063
M0214_2542,ONE-DI,ตราสารหนี้,511659439.26,182336646.21,1,1.8061250982466448
M0214_2554,KT-AGRIANDFOOD,ตราสารทุน,663395639.16,43789962.73,1,14.149490837668955
M0215_2561,KT-DHINCOME,ผสม,17916380.96,21858883.24,4,-0.1803615599531423
M0216_2564,LHHEALTH,ตราสารทุน,102033266.2,155371232.9,5,-0.3432937082653478
M0216_2567,KKP GVALUE-H FUND,ตราสารทุน,67956048.67,263480444.58,6,-0.7420831410151707
M0217_2558,K-GINCOME,ผสม,16633635463.21,14429368533.65,5,0.15276253596403344
M0217_2568,BCAP-EPC UI,อื่น ๆ,2601994961.87,2172695150.36,1,0.1975886085256222
M0218_2565,KT-VIETNAM,ตราสารทุน,1286804357.95,4142929896.49,6,-0.689397506088574
M0218_2568,MSI45AI,ตราสารหนี้,370460374.41,371018610.56,1,-0.001504604173783619
M0218_2569,K-GB6MCY,ตราสารหนี้,3229224772.6,0.0,1,
M0219_2556,TISCOMS,ตราสารทุน,388791581.53,369173249.96999997,2,0.05314125972451755
M0219_2563,BM70SSF,ผสม,2740038272.96,2235114981.1,1,0.22590483985369958
M0220_2542,UOBSMG,ผสม,436937211.83,418460909.07,1,0.04415299579848986
M0220_2559,LHSMART,ผสม,458185797.03,421772083.86,3,0.08633504815384341
M0220_2564,DAOL-EVOSEMI,ตราสารทุน,1787421537.55,138283718.46,1,11.925755522455306
M0220_2569,DAOL-BRAZILEQ,ตราสารทุน,69937174.97,0.0,1,
M0221_2554,ES-GOLDRMF-H,ทรัพย์สินทางเลือก,784924741.24,439083086.31,1,0.787645130757394
M0221_2557,ES-PIPF,ทรัพย์สินทางเลือก,8397910302.03,8625131491.51,1,-0.02634408411091027
M0221_2567,KKP GVALUE-UH FUND,ตราสารทุน,1775928900.8,1500274608.65,6,0.18373589112332134
M0222_2554,ES-GOLDRMF-UH,ทรัพย์สินทางเลือก,760960513.95,467144510.53,1,0.6289616955717845
M0222_2555,TCMFENJOY,ตราสารหนี้,399208591.0,469592043.93,1,-0.14988212394094935
M0223_2569,SCBSB6M76,ตราสารหนี้,1061359614.21,0.0,1,
M0224_2567,ONE-LIFESET-UI,อื่น ๆ,3682327619.13,3533510077.4700003,2,0.042116065441237804
M0224_2568,ES-NDQPIN,ตราสารทุน,848515371.3299999,99993586.38000001,8,7.485697953721099
M0225_2550,FP DRAGON,ตราสารทุน,60634679.64,90840647.53,1,-0.33251599048789826
M0226_2550,TDEQFOCUS,ตราสารทุน,176433302.42000002,111281.34,2,1584.4706855614788
M0226_2567,MINDIA,ตราสารทุน,309531609.22,305478551.43,1,0.013267896456320427
M0226_2569,LHASIASEMICON,ตราสารทุน,227027384.6,0.0,1,
M0227_2557,ASP-CHINA,ตราสารทุน,44662836.63,40867127.06,1,0.09287928570137183
M0227_2560,UEMIF,ผสม,365890324.40999997,385365770.36,2,-0.05053756054100633
M0227_2562,ES-SET50ACC2,ตราสารทุน,62099765.13,62297352.61,1,-0.003171683413851545
M0227_2564,LHSEMICON,ตราสารทุน,890108310.39,349207735.53000003,3,1.5489364061167303
M0227_2569,DAOL-ENERGY,ตราสารทุน,54833117.47,0.0,1,
M0228_2551,UOBSAS100D,ตราสารทุน,173384064.19,139444365.39,1,0.24339240029582387
M0228_2554,SCBSEFUND,ตราสารทุน,8809825417.39,2931228833.83,8,2.0055058532836934
M0228_2563,LHCHINA,ตราสารทุน,234489994.34,330778740.6,5,-0.2910971427164325
M0231_2559,PRINCIPAL MAINCOME,ผสม,2623984837.49,3599204173.44,8,-0.270954157907057
M0231_2563,ASP-TOPBRAND,ตราสารทุน,97843351.19,146220335.42999998,2,-0.330849906052633
M0231_2568,SCBABSAP,ตราสารทุน,3427411613.08,2776114144.3700004,7,0.23460759710865653
M0231_2569,TLNDQINCOME-UH-X,ตราสารทุน,181942696.96,0.0,1,
M0232_2553,UOBSG,ทรัพย์สินทางเลือก,1594016923.12,294201724.43,2,4.41810870146435
M0232_2563,UGSTAR-M,ตราสารทุน,1708983552.02,902794149.89,4,0.8929936046087907
M0232_2564,SCBSEMI,ตราสารทุน,15361405783.81,3311665638.96,8,3.6385738955923452
M0233_2550,UOBSA-M,ตราสารทุน,7153791533.209999,1562928489.5100002,4,3.5771713685075968
M0233_2569,LHLONGEVITY,ตราสารทุน,44464238.41,0.0,1,
M0234_2550,FP LARGE,ตราสารทุน,385639508.68,1084098127.41,3,-0.6442761970253332
M0234_2565,LHTRIG7M,ผสม,40802404.73,36963295.78,1,0.10386273380084377
M0234_2569,KFTGB6M59,ตราสารหนี้,1855463173.16,0.0,1,
M0235_2550,FP THEQ,ตราสารทุน,39286279.6,29036226.08,1,0.3530091511121063
M0235_2551,1US-OPP,ผสม,105249387.74,85941254.34,1,0.22466664640026468
M0235_2565,ASP-PRE-UI,ทรัพย์สินทางเลือก,18350064.810000002,85087831.9,2,-0.7843397298973838
M0236_2563,ASP-X,ตราสารทุน,140712922.72,210164793.18,1,-0.3304638679444112
M0236_2569,DAOL-JAPANEQ,ตราสารทุน,53731825.18,0.0,1,
M0237_2552,K-OIL,ทรัพย์สินทางเลือก,741572648.97,942300183.19,1,-0.21301867260650476
M0237_2557,BBASICRMF,ตราสารทุน,1831525689.23,1783749141.84,1,0.026784342186545906
M0237_2561,TINRMF,ผสม,112722245.6,211941574.81,3,-0.4681447200670633
M0237_2568,TUSUTIL,ตราสารทุน,66639128.41,0.0,1,
M0238_2557,UOBSHY-M,ตราสารหนี้,305891103.5,631288147.82,2,-0.5154493165184227
M0238_2560,KF-JPSCAPD,ตราสารทุน,293749199.38,299306022.22,1,-0.01856569005456088
M0239_2557,USHY-M,ตราสารหนี้,40280656.04,51220194.62,2,-0.21357862189239762
M0239_2567,KT-GOLDUH,ทรัพย์สินทางเลือก,1854038357.28,3316231770.66,6,-0.4409201510933576
M0239_2568,ASP-GFEQ,ตราสารทุน,128175073.14,120364010.97,1,0.06489532965087763
M0240_2558,KF-AINCOME,ผสม,852073847.13,928147166.97,2,-0.08196256213154929
M0240_2561,ONE-ALLCHINA,ตราสารทุน,3026307744.37,3320282528.77,6,-0.08853908721704573
M0241_2554,SCBGOLDFUND,ทรัพย์สินทางเลือก,8787450897.56,4012678211.96,5,1.1899216516710802
M0241_2564,KKP SEMICON-H FUND,ตราสารทุน,1550074677.75,377022295.91,4,3.1113607724674788
M0241_2567,MEGA10AIRMF,ตราสารทุน,108271836.7,56179608.87,1,0.9272444019776247
M0242_2550,UMIX-DIV-M,ผสม,475869799.36,3145686558.56,2,-0.8487230718950464
M0242_2568,TLTECH-UH,ตราสารทุน,4957797377.5,2523049822.6,1,0.9650017740795129
M0243_2552,KT-ENERGY,ตราสารทุน,3588689746.2000003,7588677966.299999,6,-0.5270994813409202
M0243_2558,UOBSAI,ผสม,70325494.16,83871353.09,1,-0.16150757595939014
M0243_2569,B3/26,ตราสารหนี้,5769468198.23,0.0,1,
M0244_2550,PMIX,ผสม,87525562.71,0.0,1,
M0244_2568,MEGA10HEALTH,ตราสารทุน,121944427.53,52456548.69,3,1.3246750038903485
M0245_2550,UVALUE-DIV-M,ตราสารทุน,3454610458.24,3145686558.56,2,0.09820555669774556
M0245_2559,SCBDIGIFUND,ตราสารทุน,1639009873.8,1735776292.77,5,-0.05574820866782171
M0245_2560,ASPGIPLUS,ผสม,77363940.95,84945991.78,3,-0.08925731127651804
M0245_2565,MINFRA,ตราสารทุน,22330846.28,31075287.76,1,-0.2813953501423666
M0246_2550,MGCORE,ตราสารทุน,70127180.59,142066059.86,2,-0.5063762544051175
M0247_2562,TAREIT,ทรัพย์สินทางเลือก,18469968.37,24432801.53,1,-0.24405032524323866
M0248_2567,TEMxCH,ตราสารทุน,1400061628.56,1140958910.85,1,0.2270920672480412
M0249_2561,PWIN,ตราสารทุน,206590291.08,421779351.02,1,-0.5101934445572138
M0249_2563,MGTECH,ตราสารทุน,608874491.44,596783772.54,1,0.02025979836640035
M0249_2567,KFGLOBFX,ตราสารทุน,33655512.6,40808645.660000004,3,-0.17528474528649673
M0250_2550,M-IslamicEQ,ตราสารทุน,103188317.08,1160306.52,3,87.9319462584766
M0250_2558,K-ICT,ตราสารทุน,201851369.98,192963785.34,1,0.0460583037606781
M0250_2564,ABGDD-M,ตราสารทุน,690075041.81,825142833.94,3,-0.16369019589621925
M0250_2569,K-WPLIGHTRMF,ผสม,7112994.42,0.0,1,
M0252_2562,DAOL-GTECH,ตราสารทุน,724496816.26,75299377.96,1,8.621551145414005
M0252_2569,ES-GOVCP6M54,ตราสารหนี้,530744004.52,0.0,1,
M0253_2557,ES-EGRMF,ตราสารทุน,334105350.36,285477719.74,1,0.17033774356992848
M0253_2558,K-INDX,ตราสารทุน,676015845.32,596787023.27,1,0.13275895580952524
M0253_2561,ES-APPF,ผสม,839079386.38,860786905.06,1,-0.025218225965562113
M0253_2563,AIA-IC,ตราสารหนี้,10483331033.31,10349211726.02,1,0.012959374186228612
M0254_2550,K-GROWTH,ตราสารทุน,1812774261.73,3389517767.48,2,-0.46518225125642554
M0254_2563,KTHH,ผสม,64084936.35,70988311.21,1,-0.0972466416277773
M0254_2564,ES-CHILL,ตราสารทุน,113719945.2,414285635.47,1,-0.7255035283301903
M0255_2566,KF1MILDRMF,ผสม,61092237.53,43827368.08,1,0.3939289582364538
M0255_2569,SCBSB6M77,ตราสารหนี้,3015468081.61,0.0,1,
M0256_2550,AEOB,ตราสารหนี้,105960574.45,97205791.81,1,0.09006441362169282
M0256_2564,K-ASIAX,ตราสารทุน,797591745.29,387506188.76,1,1.0582684055763156
M0256_2566,KF1MILDSSF,ผสม,15577228.56,13258122.91,1,0.1749196070773189
M0257_2550,X-EQPRO,ผสม,9244083.64,0.0,1,
M0257_2552,ASP-S&P500,ตราสารทุน,804756596.6800001,477054729.91,2,0.6869271935147221
M0257_2564,K-US500X,ตราสารทุน,12608313200.869999,5266066793.71,2,1.3942562247652974
M0258_2558,ONE-ACTIVE6/2,ผสม,5255192.67,5327773.34,1,-0.013623077666438443
M0258_2559,ES-GINCOMERMF,ตราสารหนี้,1192680522.87,1159370574.76,1,0.028731062211834413
M0258_2562,TISCOCHA,ตราสารทุน,537193667.64,561808695.02,2,-0.0438138953672188
M0258_2563,MCHINA,ตราสารทุน,842694873.73,770411655.58,4,0.09382414924081339
M0259_2550,TDEX,ตราสารทุน,4302499770.92,3109177568.14,1,0.38380638500935804
M0259_2551,IN-RMF,ตราสารทุน,6755891218.52,5592939299.16,1,0.20793215466054926
M0259_2560,BSET100,ตราสารทุน,1736944556.17,886306108.48,1,0.9597569502807903
M0259_2562,KT-EMEQ,ตราสารทุน,2446500271.15,2776185511.1000004,5,-0.11875475851012929
M0259_2563,SCBWIP,ผสม,104099517.5,237417151.25,4,-0.5615332887623468
M0259_2569,MKAI6S43,ตราสารหนี้,679373215.17,0.0,1,
M0260_2550,SCBLT4FUND,ตราสารทุน,416772981.28,411985935.84000003,6,0.011619438974875607
M0260_2566,KF1MAXRMF,ผสม,46857648.21,35542077.56,1,0.3183711090297896
M0262_2550,K-20SELECT,ตราสารทุน,4048905525.29,12519227.76,2,322.41495840714697
M0262_2569,MKAI6S44,ตราสารหนี้,872032236.89,0.0,1,
M0263_2550,SCBLTTFUND,ตราสารทุน,1512758028.39,1477940406.2199998,6,0.02355820439272671
M0264_2550,KTSET50FF,ตราสารทุน,465802492.14,4.0,2,116450622.035
M0264_2562,MPII,ผสม,837068722.51,1611159300.07,5,-0.4804556430430983
M0264_2564,KFGG,ตราสารทุน,1754230144.8,4818885435.88,3,-0.6359676592976211
M0264_2566,KF1MAXSSF,ผสม,15925028.86,10162264.45,1,0.567074832420839
M0264_2567,KTPCREDH-UI,อื่น ๆ,443765008.0,688497132.4300001,2,-0.3554584513173439
M0265_2547,K-EQ,ตราสารทุน,3609839104.5899997,7127905562.16,2,-0.4935624394697936
M0266_2564,ES-SPlus,ตราสารหนี้,2128210655.43,558876695.85,1,2.8080146680533664
M0266_2567,B-ST,ตราสารหนี้,39903039826.28,21670188957.25,1,0.8413794132113461
M0266_2569,X-FIXED6M2,ตราสารหนี้,302153788.68,0.0,1,
M0267_2550,ES-CHEQ,ตราสารทุน,1939129190.99,1999036313.4,1,-0.029968001085537543
M0267_2566,KF1MEANRMF,ผสม,38963166.7,28717276.99,1,0.35678486207337334
M0267_2568,ES-GQG-UH,ตราสารทุน,145048936.64,59397599.65,1,1.4419999712900853
M0268_2566,KTWC-DEFENSIVE,ผสม,21153688400.15,2469973366.5499997,7,7.564338663172297
M0268_2568,M-CTECH,ตราสารทุน,475769912.36,2000000000.0,1,-0.76211504382
M0269_2566,KF1MEANSSF,ผสม,8624272.49,7556542.99,1,0.1412986734030346
M0269_2569,KFSGB6M30,ตราสารหนี้,1573140260.68,0.0,1,
M0271_2561,ASP-DISRUPTRMF,ตราสารทุน,89099357.42,88185606.23,1,0.010361681787578902
M0271_2564,DAOL-EUROPE,ผสม,49381120.51,61032162.79,1,-0.19090003937905675
M0271_2566,KTWC-MODERATE,ผสม,8783173886.71,3900611598.39,7,1.2517427498639715
M0271_2569,TLNDQINCOME-H-X,ตราสารทุน,35155056.96,0.0,1,
M0272_2564,KFESG,ตราสารทุน,1408657947.42,1898178649.36,3,-0.2578896892055177
M0272_2567,KTPCRED-UI,อื่น ๆ,4925436774.26,4992556599.32,2,-0.013443978796182532
M0272_2569,SCBSB6M78,ตราสารหนี้,1843916212.13,0.0,1,
M0273_2559,UGMAC,ผสม,32206032.66,35263138.1,1,-0.0866940835308132
M0273_2564,DAOL-VIETGROWTH,ตราสารทุน,29258275.09,51967934.49,1,-0.4369936889519813
M0273_2566,KTWC-GROWTH,ผสม,17077359497.699999,3920077938.9,7,3.3563826443950804
M0274_2563,LHGEQRMF,ตราสารทุน,134228199.97,303633024.17,1,-0.5579262159084268
M0274_2564,SCBEUROPE,ตราสารทุน,3549912877.96,4198696508.2900004,8,-0.15452024909374318
M0274_2567,LHGPAFUI,ทรัพย์สินทางเลือก,58782834.04,74351053.46,2,-0.20938801396237805
M0274_2569,X-JPTOPTECH,ตราสารทุน,241352147.26,0.0,1,
M0276_2561,UGQG-M,ตราสารทุน,1425587120.0,2383027626.0,2,-0.4017748244098619
M0276_2569,UGOV6M45,ตราสารหนี้,49613771.14,0.0,1,
M0277_2555,PRINCIPAL iDIV,ตราสารทุน,188395017.26,238064421.74,5,-0.20863850262449557
M0277_2562,ES-GCORE,ตราสารทุน,3339552618.62,1655670166.1,1,1.0170397987459392
M0277_2564,SCBBLOC,ตราสารทุน,6273803454.99,1198306295.56,8,4.2355591205987
M0277_2568,1I01BSET50,ไม่ระบุ เนื่องจากเป็นกองทุนรวมอีทีเอฟแบบ leveraged management หรือ inverse management,3401103.74,0.0,1,
M0277_2569,B4/26,ตราสารหนี้,4168985716.63,0.0,1,
M0278_2562,K-AHY,ตราสารหนี้,998419831.36,1711100561.57,1,-0.4165042933280837
M0278_2564,K-WPLIGHT,ผสม,6084825707.35,9930088874.29,1,-0.38723350975193926
M0278_2568,2I01BSET50,ไม่ระบุ เนื่องจากเป็นกองทุนรวมอีทีเอฟแบบ leveraged management หรือ inverse management,69612320.96,0.0,1,
M0278_2569,UGOV6M46,ตราสารหนี้,26328175.41,0.0,1,
M0279_2557,K-MIDSMALL,ตราสารทุน,282249053.14,282771691.12,1,-0.0018482683960687751
M0279_2560,K-FITM,ผสม,153650239.62,125268243.68,1,0.226569760269828
M0279_2561,SCBPIN,ทรัพย์สินทางเลือก,5663928446.3,5554120872.83,8,0.01977046880761346
M0279_2564,K-WPBALANCED,ผสม,41710308275.65,14065687571.18,1,1.9653941952409535
M0279_2568,2X01BSET50,ไม่ระบุ เนื่องจากเป็นกองทุนรวมอีทีเอฟแบบ leveraged management หรือ inverse management,25922115.46,0.0,1,
M0279_2569,UGUSD3M14,ตราสารหนี้,53627697.87,0.0,1,
M0280_2548,1VAL-D,ตราสารทุน,1109070479.92,833389068.6,4,0.33079556920888575
M0280_2560,ONE-APACPROP,ทรัพย์สินทางเลือก,35295914.32,44515258.16,4,-0.2071052538179865
M0280_2562,UCHINARMF,ตราสารทุน,666740812.33,759500842.17,1,-0.12213288608735651
M0280_2564,K-WPSPEEDUP,ผสม,32439503895.47,9569660516.77,1,2.3898280757841497
M0280_2569,B-WEALTHD,ผสม,1656463267.38,0.0,1,
M0281_2550,PCASH,ตราสารหนี้,248382891.53,472798070.64,1,-0.47465333097959106
M0281_2560,K-FITL,ผสม,180167900.05,206510258.49,1,-0.127559563542339
M0281_2564,K-WPULTIMATE,ผสม,12282293220.28,4795079514.36,1,1.5614368194516417
M0281_2567,MBTCETF-UI,อื่น ๆ,2115100888.18,5990610361.98,1,-0.646930653076071
M0282_2559,B-HY (H75) AI,ตราสารหนี้,112204041.94,137469332.07,1,-0.1837885566879367
M0282_2560,K-FITXL,ผสม,222490406.68,288680117.28,1,-0.22928392583338353
M0282_2564,K-WPSPARK,ผสม,5175226329.05,850258104.3,1,5.086653338412643
M0282_2569,UGUSD3M15,ตราสารหนี้,101124394.49,0.0,1,
